ip,anonblock,proxy,vpn,cdn,public-wifi,rangeblock,school-block,tor,webhost
3.139.0.0/16,False,True,False,False,False,False,False,False,True
3.140.0.0/16,False,True,False,False,False,False,False,False,True
3.141.0.0/16,False,True,False,False,False,False,False,False,True
3.142.0.0/16,False,True,False,False,False,False,False,False,True
3.143.0.0/16,False,True,False,False,False,False,False,False,True
3.144.0.0/16,False,True,False,False,False,False,False,False,True
3.145.0.0/16,False,True,False,False,False,False,False,False,True
3.146.0.0/16,False,True,False,False,False,False,False,False,True
3.147.0.0/16,False,True,False,False,False,False,False,False,True
3.148.0.0/16,False,True,False,False,False,False,False,False,True
3.149.0.0/16,False,True,False,False,False,False,False,False,True
3.150.0.0/16,False,True,False,False,False,False,False,False,True
3.151.0.0/16,False,True,False,False,False,False,False,False,True
3.160.0.0/16,False,True,False,False,False,False,False,False,True
3.161.0.0/16,False,True,False,False,False,False,False,False,False
3.162.0.0/16,False,True,False,False,False,False,False,False,False
3.163.0.0/16,False,True,False,False,False,False,False,False,False
3.164.0.0/16,False,True,False,False,False,False,False,False,True
3.165.0.0/16,False,True,False,False,False,False,False,False,True
3.166.0.0/16,False,True,False,False,False,False,False,False,True
3.167.0.0/16,False,True,False,False,False,False,False,False,True
3.168.0.0/16,False,True,False,False,False,False,False,False,True
3.169.0.0/16,False,True,False,False,False,False,False,False,True
3.170.0.0/16,False,True,False,False,False,False,False,False,True
3.171.0.0/16,False,True,False,False,False,False,False,False,True
3.172.0.0/17,False,True,False,False,False,False,False,False,True
3.173.0.0/16,False,True,False,False,False,False,False,False,True
3.174.0.0/16,False,True,False,False,False,False,False,False,True
3.175.0.0/16,False,True,False,False,False,False,False,False,True
3.178.176.14,False,True,False,False,False,False,False,False,False
3.208.0.0/16,False,True,False,False,False,False,False,False,True
3.209.0.0/16,False,True,False,False,False,False,False,False,True
3.210.0.0/16,False,True,False,False,False,False,False,False,True
3.211.0.0/16,False,True,False,False,False,False,False,False,True
3.212.0.0/16,False,True,False,False,False,False,False,False,True
3.213.0.0/16,False,True,False,False,False,False,False,False,True
3.214.0.0/16,False,True,False,False,False,False,False,False,True
3.215.0.0/16,False,True,False,False,False,False,False,False,True
3.216.0.0/16,False,True,False,False,False,False,False,False,True
3.217.0.0/16,False,True,False,False,False,False,False,False,True
3.218.0.0/16,False,True,False,False,False,False,False,False,True
3.219.0.0/16,False,True,False,False,False,False,False,False,True
3.220.0.0/16,False,True,False,False,False,False,False,False,True
3.221.0.0/16,False,True,False,False,False,False,False,False,True
3.222.0.0/16,False,True,False,False,False,False,False,False,True
3.223.0.0/16,False,True,False,False,False,False,False,False,True
3.224.0.0/16,False,True,False,False,False,False,False,False,True
3.225.0.0/16,False,True,False,False,False,False,False,False,True
3.226.0.0/16,False,True,False,False,False,False,False,False,True
3.227.0.0/16,False,True,False,False,False,False,False,False,True
3.228.0.0/16,False,True,False,False,False,False,False,False,True
3.229.0.0/16,False,True,False,False,False,False,False,False,True
3.230.0.0/16,False,True,False,False,False,False,False,False,True
3.231.0.0/16,False,True,False,False,False,False,False,False,True
3.232.0.0/16,False,True,False,False,False,False,False,False,True
3.233.0.0/16,False,True,False,False,False,False,False,False,True
3.234.0.0/16,False,True,False,False,False,False,False,False,True
3.235.0.0/16,False,True,False,False,False,False,False,False,True
3.236.0.0/16,False,True,False,False,False,False,False,False,True
3.237.0.0/16,False,True,False,False,False,False,False,False,True
3.238.0.0/16,False,True,False,False,False,False,False,False,True
3.239.0.0/16,False,True,False,False,False,False,False,False,True
3.248.0.0/16,False,True,False,False,False,False,False,False,True
3.249.0.0/16,False,True,False,False,False,False,False,False,True
3.250.0.0/16,False,True,False,False,False,False,False,False,True
3.251.0.0/16,False,True,False,False,False,False,False,False,True
3.252.0.0/16,False,True,False,False,False,False,False,False,True
3.253.0.0/16,False,True,False,False,False,False,False,False,True
3.254.0.0/16,False,True,False,False,False,False,False,False,True
3.255.0.0/16,False,True,False,False,False,False,False,False,True
4.1.5.202,True,False,False,False,False,False,False,False,False
4.1.158.18,False,True,False,False,False,False,False,False,False
4.2.230.210,False,True,False,False,False,False,False,False,False
4.14.112.142,True,False,False,False,False,False,False,False,False
4.17.84.154,True,False,False,False,False,False,False,False,False
4.17.184.0/21,False,False,False,False,False,False,False,False,True
4.28.55.97,False,True,False,False,False,False,False,False,False
4.32.37.34,False,True,False,False,False,False,False,False,False
4.35.221.193,True,False,False,False,False,False,False,False,False
4.39.220.106,False,False,False,False,False,False,True,False,False
4.68.8.2,False,True,False,False,False,False,False,False,False
4.144.0.0/16,False,True,False,False,False,False,False,False,False
4.145.0.0/16,False,True,False,False,False,False,False,False,False
4.146.0.0/16,False,True,False,False,False,False,False,False,False
4.147.0.0/16,False,True,False,False,False,False,False,False,False
4.148.0.0/16,False,True,False,False,False,False,False,False,False
4.149.0.0/16,False,True,False,False,False,False,False,False,False
4.150.0.0/16,False,True,False,False,False,False,False,False,False
4.151.0.0/16,False,True,False,False,False,False,False,False,False
4.152.0.0/16,False,True,False,False,False,False,False,False,False
4.153.0.0/16,False,True,False,False,False,False,False,False,False
4.154.0.0/16,False,True,False,False,False,False,False,False,True
4.155.0.0/16,False,True,False,False,False,False,False,False,True
4.156.0.0/16,False,True,False,False,False,False,False,False,False
4.157.0.0/16,False,True,False,False,False,False,False,False,False
4.158.0.0/17,False,True,False,False,False,False,False,False,False
4.158.128.0/19,False,True,False,False,False,False,False,False,False
4.158.160.0/20,False,True,False,False,False,False,False,False,False
4.158.176.0/24,False,True,False,False,False,False,False,False,False
4.158.177.0/26,False,True,False,False,False,False,False,False,False
4.158.177.120/29,False,True,False,False,False,False,False,False,False
4.158.177.128/26,False,True,False,False,False,False,False,False,False
4.158.177.192/27,False,True,False,False,False,False,False,False,False
4.158.177.224/29,False,True,False,False,False,False,False,False,False
4.158.178.32/27,False,True,False,False,False,False,False,False,False
4.158.178.64/26,False,True,False,False,False,False,False,False,False
4.158.178.128/25,False,True,False,False,False,False,False,False,False
4.158.179.0/24,False,True,False,False,False,False,False,False,False
4.158.180.0/26,False,True,False,False,False,False,False,False,False
4.158.180.64/28,False,True,False,False,False,False,False,False,False
4.158.180.80/29,False,True,False,False,False,False,False,False,False
4.158.180.98/31,False,True,False,False,False,False,False,False,False
4.158.180.100/30,False,True,False,False,False,False,False,False,False
4.158.180.104/29,False,True,False,False,False,False,False,False,False
4.158.180.112/28,False,True,False,False,False,False,False,False,False
4.158.180.128/25,False,True,False,False,False,False,False,False,False
4.158.181.0/24,False,True,False,False,False,False,False,False,False
4.158.182.0/23,False,True,False,False,False,False,False,False,False
4.158.184.0/21,False,True,False,False,False,False,False,False,False
4.158.192.0/18,False,True,False,False,False,False,False,False,False
4.159.0.0/16,False,True,False,False,False,False,False,False,True
4.160.0.0/16,False,True,False,False,False,False,False,False,False
4.161.0.0/17,False,True,False,False,False,False,False,False,False
4.161.128.0/21,False,True,False,False,False,False,False,False,False
4.161.136.0/24,False,True,False,False,False,False,False,False,False
4.161.137.0/25,False,True,False,False,False,False,False,False,False
4.161.137.129/32,False,True,False,False,False,False,False,False,False
4.161.137.136/29,False,True,False,False,False,False,False,False,False
4.161.137.144/28,False,True,False,False,False,False,False,False,False
4.161.137.160/27,False,True,False,False,False,False,False,False,False
4.161.137.192/26,False,True,False,False,False,False,False,False,False
4.161.138.0/23,False,True,False,False,False,False,False,False,False
4.161.140.0/22,False,True,False,False,False,False,False,False,False
4.161.144.0/21,False,True,False,False,False,False,False,False,False
4.161.152.0/22,False,True,False,False,False,False,False,False,False
4.161.156.0/23,False,True,False,False,False,False,False,False,False
4.161.158.0/24,False,True,False,False,False,False,False,False,False
4.161.159.0/26,False,True,False,False,False,False,False,False,False
4.161.159.160/27,False,True,False,False,False,False,False,False,False
4.161.159.192/26,False,True,False,False,False,False,False,False,False
4.161.160.0/19,False,True,False,False,False,False,False,False,False
4.161.192.0/18,False,True,False,False,False,False,False,False,False
4.162.0.0/16,False,True,False,False,False,False,False,False,False
4.163.0.0/16,False,True,False,False,False,False,False,False,False
4.164.0.0/16,False,True,False,False,False,False,False,False,False
4.165.0.0/16,False,True,False,False,False,False,False,False,True
4.166.0.0/16,False,True,False,False,False,False,False,False,False
4.167.0.0/16,False,True,False,False,False,False,False,False,False
4.168.0.0/16,False,True,False,False,False,False,False,False,False
4.169.0.0/16,False,True,False,False,False,False,False,False,False
4.170.0.0/16,False,True,False,False,False,False,False,False,True
4.171.0.0/16,False,True,False,False,False,False,False,False,False
4.172.0.0/16,False,True,False,False,False,False,False,False,False
4.173.0.0/16,False,True,False,False,False,False,False,False,True
4.174.0.0/16,False,True,False,False,False,False,False,False,False
4.175.0.0/16,False,True,False,False,False,False,False,False,False
4.176.0.0/16,False,True,False,False,False,False,False,False,False
4.177.0.0/16,False,True,False,False,False,False,False,False,False
4.178.0.0/16,False,True,False,False,False,False,False,False,False
4.179.0.0/16,False,True,False,False,False,False,False,False,False
4.180.0.0/16,False,True,False,False,False,False,False,False,False
4.181.0.0/16,False,True,False,False,False,False,False,False,False
4.182.0.0/16,False,True,False,False,False,False,False,False,False
4.183.0.0/16,False,True,False,False,False,False,False,False,False
4.184.0.0/16,False,True,False,False,False,False,False,False,False
4.185.0.0/16,False,True,False,False,False,False,False,False,True
4.186.0.0/16,False,True,False,False,False,False,False,False,False
4.187.0.0/16,False,True,False,False,False,False,False,False,False
4.188.0.0/16,False,True,False,False,False,False,False,False,True
4.189.0.0/16,False,True,False,False,False,False,False,False,False
4.190.0.0/16,False,True,False,False,False,False,False,False,False
4.191.0.0/18,False,True,False,False,False,False,False,False,False
